,Strana,MinMajRate,HlasovaniId
978,STAN,0.0,67123
979,TOP09,0.0,67123
980,ČSSD,0.0,67123
981,ANO,0.0,67124
982,KDU-ČSL,0.0,67124
983,KSČM,0.0,67124
984,ODS,0.0,67124
985,Piráti,0.0,67124
986,SPD,0.0,67124
987,STAN,0.0,67124
988,TOP09,0.0,67124
989,ČSSD,0.0,67124
990,ANO,0.0,67125
991,KDU-ČSL,0.0,67125
992,KSČM,0.0,67125
993,ODS,0.0,67125
994,Piráti,0.0,67125
995,SPD,0.0,67125
996,STAN,0.0,67125
997,TOP09,0.0,67125
998,ČSSD,0.0,67125
999,ANO,0.0,67126
1000,KDU-ČSL,0.0,67126
1001,KSČM,0.0,67126
1002,ODS,0.0,67126
1003,Piráti,0.0,67126
1004,SPD,0.0,67126
1005,STAN,0.0,67126
1006,TOP09,0.0,67126
1007,ČSSD,0.0,67126
1008,ANO,0.0,67127
1009,KDU-ČSL,0.0,67127
1010,KSČM,0.0,67127
1011,ODS,0.0,67127
1012,Piráti,0.0,67127
1013,SPD,0.0,67127
1014,STAN,0.0,67127
1015,TOP09,0.0,67127
1016,ČSSD,0.0,67127
1017,ČSSD,0.1111111111111111,67127
1018,ANO,0.0,67128
1019,KDU-ČSL,0.0,67128
1020,KSČM,0.0,67128
1021,ODS,0.0,67128
1022,Piráti,0.0,67128
1023,SPD,0.0,67128
1024,STAN,0.0,67128
1025,TOP09,0.0,67128
1026,ČSSD,0.0,67128
1027,ANO,0.0,67129
1028,KDU-ČSL,0.0,67129
1029,KSČM,0.0,67129
1030,ODS,0.0,67129
1031,Piráti,0.0,67129
1032,SPD,0.0,67129
1033,STAN,0.0,67129
1034,TOP09,0.0,67129
1035,ČSSD,0.0,67129
1036,ANO,0.0,67130
1037,KDU-ČSL,0.0,67130
1038,KSČM,0.0,67130
1039,ODS,0.0,67130
1040,Piráti,0.0,67130
1041,SPD,0.0,67130
1042,STAN,0.0,67130
1043,TOP09,0.0,67130
1044,ČSSD,0.0,67130
1045,ČSSD,1.0,67130
1046,ANO,0.0,67131
1047,KDU-ČSL,0.0,67131
1048,KSČM,0.0,67131
1049,ODS,0.0,67131
1050,Piráti,0.0,67131
1051,SPD,0.0,67131
1052,STAN,0.0,67131
1053,TOP09,0.0,67131
1054,ČSSD,0.0,67131
1055,ČSSD,1.0,67131
1056,ANO,0.0,67132
1057,KDU-ČSL,0.0,67132
1058,KSČM,0.0,67132
1059,ODS,0.0,67132
1060,Piráti,0.0,67132
1061,SPD,0.0,67132
1062,STAN,0.0,67132
1063,TOP09,0.0,67132
1064,ČSSD,0.0,67132
1065,ČSSD,1.0,67132
1066,ANO,0.0,67133
1067,KDU-ČSL,0.0,67133
1068,KSČM,0.0,67133
1069,ODS,0.0,67133
1070,Piráti,0.0,67133
1071,SPD,0.0,67133
1072,STAN,0.0,67133
1073,TOP09,0.0,67133
1074,ČSSD,0.0,67133
1075,ČSSD,1.0,67133
1076,ANO,0.0,67134
1077,KDU-ČSL,0.0,67134
1078,KSČM,0.0,67134
1079,ODS,0.0,67134
1080,Piráti,0.0,67134
1081,SPD,0.0,67134
1082,STAN,0.0,67134
1083,TOP09,0.0,67134
1084,ČSSD,0.0,67134
1085,ČSSD,1.0,67134
1086,ANO,0.0,67135
1087,KDU-ČSL,0.0,67135
1088,KSČM,0.0,67135
1089,ODS,0.0,67135
1090,Piráti,0.0,67135
1091,SPD,0.0,67135
1092,STAN,0.0,67135
1093,TOP09,0.0,67135
1094,ČSSD,0.0,67135
1095,ANO,0.0,67136
1096,KDU-ČSL,0.0,67136
1097,KSČM,0.0,67136
1098,ODS,0.0,67136
1099,Piráti,0.0,67136
1100,SPD,0.0,67136
1101,STAN,0.0,67136
1102,TOP09,0.0,67136
1103,ČSSD,0.0,67136
1104,ANO,0.0,67137
1105,KDU-ČSL,0.0,67137
1106,KSČM,0.0,67137
1107,ODS,0.0,67137
1108,Piráti,0.0,67137
1109,SPD,0.0,67137
1110,STAN,0.0,67137
1111,TOP09,0.0,67137
1112,ČSSD,0.0,67137
1113,ANO,0.0,67138
1114,KDU-ČSL,0.0,67138
1115,KSČM,0.0,67138
1116,ODS,0.0,67138
1117,ODS,0.047619047619047616,67138
1118,Piráti,0.0,67138
1119,SPD,0.0,67138
1120,STAN,0.0,67138
1121,TOP09,0.0,67138
1122,ČSSD,0.0,67138
1123,ANO,0.0,67139
1124,KDU-ČSL,0.0,67139
1125,KSČM,0.0,67139
1126,ODS,0.0,67139
1127,Piráti,0.0,67139
1128,SPD,0.0,67139
1129,STAN,0.0,67139
1130,TOP09,0.0,67139
1131,ČSSD,0.0,67139
1132,ANO,0.0,67140
1133,KDU-ČSL,0.0,67140
1134,KSČM,0.0,67140
1135,ODS,0.0,67140
1136,Piráti,0.0,67140
1137,SPD,0.0,67140
1138,STAN,0.0,67140
1139,TOP09,0.0,67140
1140,ČSSD,0.0,67140
1141,ANO,0.0,67141
1142,KDU-ČSL,0.0,67141
1143,KSČM,0.0,67141
1144,ODS,0.0,67141
1145,Piráti,0.0,67141
1146,SPD,0.0,67141
1147,STAN,0.0,67141
1148,ČSSD,0.0,67141
1149,ANO,0.0,67142
1150,KDU-ČSL,0.0,67142
1151,KSČM,0.0,67142
1152,ODS,0.0,67142
1153,Piráti,0.0,67142
1154,SPD,0.0,67142
1155,STAN,0.0,67142
1156,TOP09,0.0,67142
1157,ČSSD,0.0,67142
1158,ANO,0.0,67143
1159,KDU-ČSL,0.0,67143
1160,KSČM,0.0,67143
1161,ODS,0.0,67143
1162,Piráti,0.0,67143
1163,SPD,0.0,67143
1164,STAN,0.0,67143
1165,TOP09,0.0,67143
1166,ČSSD,0.0,67143
1167,ANO,0.0,67144
1168,KDU-ČSL,0.0,67144
1169,KSČM,0.0,67144
1170,ODS,0.0,67144
1171,Piráti,0.0,67144
1172,SPD,0.0,67144
1173,STAN,0.0,67144
1174,TOP09,0.0,67144
1175,ČSSD,0.0,67144
1176,ANO,0.0,67145
1177,KDU-ČSL,0.0,67145
1178,KSČM,0.0,67145
1179,ODS,0.0,67145
1180,Piráti,0.0,67145
1181,SPD,0.0,67145
1182,STAN,0.0,67145
1183,STAN,1.0,67145
1184,TOP09,0.0,67145
1185,ČSSD,0.0,67145
1186,ANO,0.0,67146
1187,KDU-ČSL,0.0,67146
1188,KSČM,0.0,67146
1189,ODS,0.0,67146
1190,Piráti,0.0,67146
1191,STAN,0.0,67146
1192,TOP09,0.0,67146
1193,ČSSD,0.0,67146
1194,ANO,0.0,67147
1195,ANO,0.015625,67147
1196,KDU-ČSL,0.0,67147
1197,KSČM,0.0,67147
1198,KSČM,0.09090909090909091,67147
1199,ODS,0.0,67147
1200,ODS,0.16666666666666666,67147
1201,Piráti,0.0,67147
1202,SPD,0.0,67147
1203,STAN,0.0,67147
1204,TOP09,0.0,67147
1205,ČSSD,0.0,67147
1206,ANO,0.0,67148
1207,KDU-ČSL,0.0,67148
1208,KSČM,0.0,67148
1209,ODS,0.0,67148
1210,ODS,0.5,67148
1211,Piráti,0.0,67148
1212,SPD,0.0,67148
1213,STAN,0.0,67148
1214,TOP09,0.0,67148
1215,ČSSD,0.0,67148
1216,ANO,0.0,67149
1217,KDU-ČSL,0.0,67149
1218,KSČM,0.0,67149
1219,ODS,0.0,67149
1220,ODS,0.2857142857142857,67149
1221,Piráti,0.0,67149
1222,SPD,0.0,67149
1223,STAN,0.0,67149
1224,TOP09,0.0,67149
1225,ČSSD,0.0,67149
1226,ANO,0.0,67150
1227,KDU-ČSL,0.0,67150
1228,KSČM,0.0,67150
1229,ODS,0.0,67150
1230,Piráti,0.0,67150
1231,SPD,0.0,67150
1232,STAN,0.0,67150
1233,TOP09,0.0,67150
1234,ČSSD,0.0,67150
1235,ANO,0.0,67151
1236,KDU-ČSL,0.0,67151
1237,KSČM,0.0,67151
1238,ODS,0.0,67151
1239,Piráti,0.0,67151
1240,SPD,0.0,67151
1241,STAN,0.0,67151
1242,TOP09,0.0,67151
1243,ČSSD,0.0,67151
1244,ANO,0.0,67152
1245,KDU-ČSL,0.0,67152
1246,KSČM,0.0,67152
1247,ODS,0.0,67152
1248,Piráti,0.0,67152
1249,SPD,0.0,67152
1250,STAN,0.0,67152
1251,TOP09,0.0,67152
1252,TOP09,1.0,67152
1253,ČSSD,0.0,67152
1254,ANO,0.0,67153
1255,KDU-ČSL,0.0,67153
1256,KSČM,0.0,67153
1257,ODS,0.0,67153
1258,Piráti,0.0,67153
1259,SPD,0.0,67153
1260,STAN,0.0,67153
1261,TOP09,0.0,67153
1262,ČSSD,0.0,67153
1263,ANO,0.0,67154
1264,KDU-ČSL,0.0,67154
1265,KSČM,0.0,67154
1266,ODS,0.0,67154
1267,Piráti,0.0,67154
1268,SPD,0.0,67154
1269,STAN,0.0,67154
1270,TOP09,0.0,67154
1271,ČSSD,0.0,67154
1272,ANO,0.0,67155
1273,KDU-ČSL,0.0,67155
1274,KSČM,0.0,67155
1275,ODS,0.0,67155
1276,Piráti,0.0,67155
1277,SPD,0.0,67155
1278,STAN,0.0,67155
1279,TOP09,0.0,67155
1280,ČSSD,0.0,67155
1281,ČSSD,0.14285714285714285,67155
1282,ANO,0.0,67156
1283,KDU-ČSL,0.0,67156
1284,KSČM,0.0,67156
1285,ODS,0.0,67156
1286,Piráti,0.0,67156
1287,SPD,0.0,67156
1288,STAN,0.0,67156
1289,TOP09,0.0,67156
1290,ČSSD,0.0,67156
1291,ANO,0.0,67157
1292,KDU-ČSL,0.0,67157
1293,KSČM,0.0,67157
1294,ODS,0.0,67157
1295,Piráti,0.0,67157
1296,SPD,0.0,67157
1297,STAN,0.0,67157
1298,TOP09,0.0,67157
1299,ČSSD,0.0,67157
1300,ANO,0.0,67158
1301,KDU-ČSL,0.0,67158
1302,KSČM,0.0,67158
1303,ODS,0.0,67158
1304,Piráti,0.0,67158
1305,SPD,0.0,67158
1306,STAN,0.0,67158
1307,TOP09,0.0,67158
1308,ČSSD,0.0,67158
1309,ANO,0.0,67159
1310,KDU-ČSL,0.0,67159
1311,KSČM,0.0,67159
1312,ODS,0.0,67159
1313,Piráti,0.0,67159
1314,SPD,0.0,67159
1315,STAN,0.0,67159
1316,TOP09,0.0,67159
1317,ČSSD,0.0,67159
1318,ANO,0.0,67160
1319,KDU-ČSL,0.0,67160
1320,KSČM,0.0,67160
1321,ODS,0.0,67160
1322,Piráti,0.0,67160
1323,STAN,0.0,67160
1324,TOP09,0.0,67160
1325,ČSSD,0.0,67160
1326,ČSSD,0.375,67160
1327,ANO,0.0,67161
1328,KSČM,0.0,67161
1329,ODS,0.0,67161
1330,ODS,0.6,67161
1331,Piráti,0.0,67161
1332,SPD,0.0,67161
1333,STAN,0.0,67161
1334,ČSSD,0.0,67161
1335,ANO,0.0,67162
1336,KDU-ČSL,0.0,67162
1337,KSČM,0.0,67162
1338,ODS,0.0,67162
1339,Piráti,0.0,67162
1340,SPD,0.0,67162
1341,STAN,0.0,67162
1342,TOP09,0.0,67162
1343,ČSSD,0.0,67162
1344,ANO,0.0,67163
1345,KDU-ČSL,0.0,67163
1346,KSČM,0.0,67163
1347,ODS,0.0,67163
1348,STAN,0.0,67163
1349,TOP09,0.0,67163
1350,ČSSD,0.0,67163
1351,ČSSD,0.14285714285714285,67163
1352,ANO,0.0,67164
1353,KDU-ČSL,0.0,67164
1354,KSČM,0.0,67164
1355,ODS,0.0,67164
1356,Piráti,0.0,67164
1357,SPD,0.0,67164
1358,STAN,0.0,67164
1359,TOP09,0.0,67164
1360,ČSSD,0.0,67164
1361,ANO,0.0,67165
1362,ANO,0.013157894736842105,67165
1363,KDU-ČSL,0.0,67165
1364,KSČM,0.0,67165
1365,ODS,0.0,67165
1366,Piráti,0.0,67165
1367,SPD,0.0,67165
1368,STAN,0.0,67165
1369,TOP09,0.0,67165
1370,ČSSD,0.0,67165
1371,ANO,0.0,67166
1372,ANO,0.02631578947368421,67166
1373,KDU-ČSL,0.0,67166
1374,KSČM,0.0,67166
1375,ODS,0.0,67166
1376,ODS,0.043478260869565216,67166
1377,Piráti,0.0,67166
1378,SPD,0.0,67166
1379,STAN,0.0,67166
1380,TOP09,0.0,67166
1381,ČSSD,0.0,67166
1382,ANO,0.0,67167
1383,KDU-ČSL,0.0,67167
1384,KSČM,0.0,67167
1385,ODS,0.0,67167
1386,Piráti,0.0,67167
1387,SPD,0.0,67167
1388,STAN,0.0,67167
1389,TOP09,0.0,67167
1390,ČSSD,0.0,67167
1391,ANO,0.0,67168
1392,ANO,0.02666666666666667,67168
1393,KDU-ČSL,0.0,67168
1394,KSČM,0.0,67168
1395,ODS,0.0,67168
1396,Piráti,0.0,67168
1397,SPD,0.0,67168
1398,STAN,0.0,67168
1399,TOP09,0.0,67168
1400,ČSSD,0.0,67168
1401,ANO,0.0,67169
1402,KDU-ČSL,0.0,67169
1403,KSČM,0.0,67169
1404,ODS,0.0,67169
1405,Piráti,0.0,67169
1406,SPD,0.0,67169
1407,STAN,0.0,67169
1408,TOP09,0.0,67169
1409,ČSSD,0.0,67169
1410,ANO,0.0,67170
1411,KDU-ČSL,0.0,67170
1412,KSČM,0.0,67170
1413,ODS,0.0,67170
1414,Piráti,0.0,67170
1415,SPD,0.0,67170
1416,STAN,0.0,67170
1417,TOP09,0.0,67170
1418,ČSSD,0.0,67170
1419,ANO,0.0,67171
1420,KDU-ČSL,0.0,67171
1421,KSČM,0.0,67171
1422,ODS,0.0,67171
1423,Piráti,0.0,67171
1424,SPD,0.0,67171
1425,STAN,0.0,67171
1426,TOP09,0.0,67171
1427,ČSSD,0.0,67171
1428,ANO,0.0,67172
1429,KDU-ČSL,0.0,67172
1430,KSČM,0.0,67172
1431,ODS,0.0,67172
1432,Piráti,0.0,67172
1433,SPD,0.0,67172
1434,STAN,0.0,67172
1435,TOP09,0.0,67172
1436,ČSSD,0.0,67172
1437,ANO,0.0,67173
1438,KDU-ČSL,0.0,67173
1439,KSČM,0.0,67173
1440,ODS,0.0,67173
1441,SPD,0.0,67173
1442,STAN,0.0,67173
1443,TOP09,0.0,67173
1444,ČSSD,0.0,67173
1445,ANO,0.0,67174
1446,KDU-ČSL,0.0,67174
1447,KSČM,0.0,67174
1448,ODS,0.0,67174
1449,Piráti,0.0,67174
1450,SPD,0.0,67174
1451,STAN,0.0,67174
1452,TOP09,0.0,67174
1453,ČSSD,0.0,67174
1454,ANO,0.0,67175
1455,KDU-ČSL,0.0,67175
1456,KSČM,0.0,67175
1457,ODS,0.0,67175
1458,Piráti,0.0,67175
1459,SPD,0.0,67175
1460,STAN,0.0,67175
1461,TOP09,0.0,67175
1462,ČSSD,0.0,67175
1463,ANO,0.0,67176
1464,KDU-ČSL,0.0,67176
1465,KSČM,0.0,67176
1466,ODS,0.0,67176
1467,Piráti,0.0,67176
1468,SPD,0.0,67176
1469,STAN,0.0,67176
1470,TOP09,0.0,67176
1471,ČSSD,0.0,67176
1472,ANO,0.0,67177
1473,KDU-ČSL,0.0,67177
1474,KSČM,0.0,67177
1475,ODS,0.0,67177
1476,Piráti,0.0,67177
1477,SPD,0.0,67177
1478,STAN,0.0,67177
1479,TOP09,0.0,67177
1480,ČSSD,0.0,67177
1481,ANO,0.0,67178
1482,KDU-ČSL,0.0,67178
1483,KSČM,0.0,67178
1484,ODS,0.0,67178
1485,Piráti,0.0,67178
1486,STAN,0.0,67178
1487,TOP09,0.0,67178
1488,ČSSD,0.0,67178
1489,ČSSD,0.16666666666666666,67178
1490,ANO,0.0,67179
1491,KDU-ČSL,0.0,67179
1492,KSČM,0.0,67179
1493,ODS,0.0,67179
1494,ODS,0.1111111111111111,67179
1495,Piráti,0.0,67179
1496,STAN,0.0,67179
1497,TOP09,0.0,67179
1498,ČSSD,0.0,67179
1499,ANO,0.0,67180
1500,KDU-ČSL,0.0,67180
1501,KSČM,0.0,67180
1502,ODS,0.0,67180
1503,Piráti,0.0,67180
1504,SPD,0.0,67180
1505,STAN,0.0,67180
1506,TOP09,0.0,67180
1507,ČSSD,0.0,67180
1508,ANO,0.0,67181
1509,KDU-ČSL,0.0,67181
1510,KSČM,0.0,67181
1511,ODS,0.0,67181
1512,Piráti,0.0,67181
1513,SPD,0.0,67181
1514,STAN,0.0,67181
1515,TOP09,0.0,67181
1516,ČSSD,0.0,67181
1517,ANO,0.0,67182
1518,ODS,0.0,67182
1519,ČSSD,0.0,67182
1520,ANO,0.0,67183
1521,KDU-ČSL,0.0,67183
1522,KSČM,0.0,67183
1523,ODS,0.0,67183
1524,TOP09,0.0,67183
1525,ČSSD,0.0,67183
1526,ANO,0.0,67184
1527,KDU-ČSL,0.0,67184
1528,ODS,0.0,67184
1529,Piráti,0.0,67184
1530,SPD,0.0,67184
1531,STAN,0.0,67184
1532,TOP09,0.0,67184
1533,ČSSD,0.0,67184
1534,ČSSD,0.75,67184
1535,ANO,0.0,67185
1536,ANO,0.012987012987012988,67185
1537,KDU-ČSL,0.0,67185
1538,ODS,0.0,67185
1539,Piráti,0.0,67185
1540,SPD,0.0,67185
1541,STAN,0.0,67185
1542,ČSSD,0.0,67185
1543,ANO,0.0,67186
1544,KDU-ČSL,0.0,67186
1545,KSČM,0.0,67186
1546,KSČM,1.0,67186
1547,ODS,0.0,67186
1548,Piráti,0.0,67186
1549,STAN,0.0,67186
1550,ČSSD,0.0,67186
1551,ANO,0.0,67187
1552,KDU-ČSL,0.0,67187
1553,KDU-ČSL,1.0,67187
1554,KSČM,0.0,67187
1555,ODS,0.0,67187
1556,Piráti,0.0,67187
1557,STAN,0.0,67187
1558,TOP09,0.0,67187
1559,ČSSD,0.0,67187
1560,ČSSD,0.25,67187
1561,ANO,0.0,67188
1562,KDU-ČSL,0.0,67188
1563,KSČM,0.0,67188
1564,ODS,0.0,67188
1565,Piráti,0.0,67188
1566,STAN,0.0,67188
1567,TOP09,0.0,67188
1568,ČSSD,0.0,67188
1569,ČSSD,0.16666666666666666,67188
1570,ANO,0.0,67189
1571,KDU-ČSL,0.0,67189
1572,KSČM,0.0,67189
1573,ODS,0.0,67189
1574,SPD,0.0,67189
1575,STAN,0.0,67189
1576,TOP09,0.0,67189
1577,ČSSD,0.0,67189
1578,ANO,0.0,67190
1579,ANO,0.1044776119402985,67190
1580,KDU-ČSL,0.0,67190
1581,KSČM,0.0,67190
1582,ODS,0.0,67190
1583,Piráti,0.0,67190
1584,SPD,0.0,67190
1585,STAN,0.0,67190
1586,TOP09,0.0,67190
1587,ČSSD,0.0,67190
1588,ANO,0.0,67191
1589,KDU-ČSL,0.0,67191
1590,KDU-ČSL,1.0,67191
1591,KSČM,0.0,67191
1592,ODS,0.0,67191
1593,Piráti,0.0,67191
1594,SPD,0.0,67191
1595,STAN,0.0,67191
1596,STAN,0.5,67191
1597,TOP09,0.0,67191
1598,ČSSD,0.0,67191
1599,ANO,0.0,67192
1600,KDU-ČSL,0.0,67192
1601,KDU-ČSL,0.3333333333333333,67192
1602,KSČM,0.0,67192
1603,ODS,0.0,67192
1604,Piráti,0.0,67192
1605,SPD,0.0,67192
1606,STAN,0.0,67192
1607,TOP09,0.0,67192
1608,ČSSD,0.0,67192
1609,ČSSD,0.14285714285714285,67192
1610,ANO,0.0,67193
1611,KDU-ČSL,0.0,67193
1612,KSČM,0.0,67193
1613,ODS,0.0,67193
1614,SPD,0.0,67193
1615,STAN,0.0,67193
1616,TOP09,0.0,67193
1617,ČSSD,0.0,67193
1618,ČSSD,0.16666666666666666,67193
1619,ANO,0.0,67194
1620,KDU-ČSL,0.0,67194
1621,KSČM,0.0,67194
1622,ODS,0.0,67194
1623,STAN,0.0,67194
1624,TOP09,0.0,67194
1625,ČSSD,0.0,67194
1626,ANO,0.0,67195
1627,KDU-ČSL,0.0,67195
1628,KSČM,0.0,67195
1629,ODS,0.0,67195
1630,STAN,0.0,67195
1631,TOP09,0.0,67195
1632,ČSSD,0.0,67195
1633,ANO,0.0,67196
1634,KDU-ČSL,0.0,67196
1635,KDU-ČSL,0.16666666666666666,67196
1636,KSČM,0.0,67196
1637,ODS,0.0,67196
1638,STAN,0.0,67196
1639,TOP09,0.0,67196
1640,ČSSD,0.0,67196
1641,ANO,0.0,67197
1642,KDU-ČSL,0.0,67197
1643,KSČM,0.0,67197
1644,ODS,0.0,67197
1645,STAN,0.0,67197
1646,TOP09,0.0,67197
1647,ČSSD,0.0,67197
1648,ANO,0.0,67198
1649,KDU-ČSL,0.0,67198
1650,KDU-ČSL,0.25,67198
1651,KSČM,0.0,67198
1652,ODS,0.0,67198
1653,STAN,0.0,67198
1654,TOP09,0.0,67198
1655,ČSSD,0.0,67198
1656,ANO,0.0,67199
1657,KDU-ČSL,0.0,67199
1658,KDU-ČSL,0.3333333333333333,67199
1659,KSČM,0.0,67199
1660,ODS,0.0,67199
1661,Piráti,0.0,67199
1662,STAN,0.0,67199
1663,TOP09,0.0,67199
1664,ČSSD,0.0,67199
1665,ANO,0.0,67200
1666,KDU-ČSL,0.0,67200
1667,KDU-ČSL,0.3333333333333333,67200
1668,KSČM,0.0,67200
1669,KSČM,0.1,67200
1670,ODS,0.0,67200
1671,Piráti,0.0,67200
1672,STAN,0.0,67200
1673,TOP09,0.0,67200
1674,ČSSD,0.0,67200
1675,ANO,0.0,67201
1676,KDU-ČSL,0.0,67201
1677,KDU-ČSL,1.0,67201
1678,KSČM,0.0,67201
1679,ODS,0.0,67201
1680,Piráti,0.0,67201
1681,STAN,0.0,67201
1682,TOP09,0.0,67201
1683,ČSSD,0.0,67201
1684,ANO,0.0,67202
1685,KDU-ČSL,0.0,67202
1686,KSČM,0.0,67202
1687,ODS,0.0,67202
1688,Piráti,0.0,67202
1689,STAN,0.0,67202
1690,TOP09,0.0,67202
1691,ČSSD,0.0,67202
1692,ANO,0.0,67203
1693,KDU-ČSL,0.0,67203
1694,KSČM,0.0,67203
1695,ODS,0.0,67203
1696,Piráti,0.0,67203
1697,STAN,0.0,67203
1698,STAN,0.2,67203
1699,TOP09,0.0,67203
1700,ČSSD,0.0,67203
1701,ANO,0.0,67204
1702,KDU-ČSL,0.0,67204
1703,KSČM,0.0,67204
1704,ODS,0.0,67204
1705,Piráti,0.0,67204
1706,STAN,0.0,67204
1707,TOP09,0.0,67204
1708,ČSSD,0.0,67204
1709,ANO,0.0,67205
1710,KDU-ČSL,0.0,67205
1711,KSČM,0.0,67205
1712,ODS,0.0,67205
1713,Piráti,0.0,67205
1714,STAN,0.0,67205
1715,TOP09,0.0,67205
1716,ČSSD,0.0,67205
1717,ANO,0.0,67206
1718,KDU-ČSL,0.0,67206
1719,KDU-ČSL,0.16666666666666666,67206
1720,KSČM,0.0,67206
1721,ODS,0.0,67206
1722,Piráti,0.0,67206
1723,TOP09,0.0,67206
1724,ČSSD,0.0,67206
1725,ANO,0.0,67207
1726,KDU-ČSL,0.0,67207
1727,KSČM,0.0,67207
1728,ODS,0.0,67207
1729,STAN,0.0,67207
1730,STAN,1.0,67207
1731,TOP09,0.0,67207
1732,TOP09,0.16666666666666666,67207
1733,ČSSD,0.0,67207
1734,ANO,0.0,67208
1735,KDU-ČSL,0.0,67208
1736,KSČM,0.0,67208
1737,ODS,0.0,67208
1738,Piráti,0.0,67208
1739,STAN,0.0,67208
1740,TOP09,0.0,67208
1741,ČSSD,0.0,67208
1742,ANO,0.0,67209
1743,KDU-ČSL,0.0,67209
1744,KDU-ČSL,0.16666666666666666,67209
1745,KSČM,0.0,67209
1746,ODS,0.0,67209
1747,Piráti,0.0,67209
1748,TOP09,0.0,67209
1749,ČSSD,0.0,67209
1750,ANO,0.0,67210
1751,KDU-ČSL,0.0,67210
1752,KSČM,0.0,67210
1753,ODS,0.0,67210
1754,Piráti,0.0,67210
1755,TOP09,0.0,67210
1756,ČSSD,0.0,67210
1757,ANO,0.0,67211
1758,KDU-ČSL,0.0,67211
1759,KSČM,0.0,67211
1760,ODS,0.0,67211
1761,STAN,0.0,67211
1762,TOP09,0.0,67211
1763,ČSSD,0.0,67211
1764,ANO,0.0,67212
1765,KDU-ČSL,0.0,67212
1766,KSČM,0.0,67212
1767,ODS,0.0,67212
1768,Piráti,0.0,67212
1769,STAN,0.0,67212
1770,TOP09,0.0,67212
1771,ČSSD,0.0,67212
1772,ANO,0.0,67213
1773,KDU-ČSL,0.0,67213
1774,KDU-ČSL,0.14285714285714285,67213
1775,KSČM,0.0,67213
1776,KSČM,0.1111111111111111,67213
1777,ODS,0.0,67213
1778,Piráti,0.0,67213
1779,TOP09,0.0,67213
1780,ČSSD,0.0,67213
1781,ČSSD,0.14285714285714285,67213
1782,ANO,0.0,67214
1783,KDU-ČSL,0.0,67214
1784,KSČM,0.0,67214
1785,ODS,0.0,67214
1786,ODS,0.07142857142857142,67214
1787,Piráti,0.0,67214
1788,SPD,0.0,67214
1789,STAN,0.0,67214
1790,TOP09,0.0,67214
1791,ČSSD,0.0,67214
1792,ČSSD,0.125,67214
1793,ANO,0.0,67215
1794,KDU-ČSL,0.0,67215
1795,KDU-ČSL,0.75,67215
1796,KSČM,0.0,67215
1797,ODS,0.0,67215
1798,Piráti,0.0,67215
1799,SPD,0.0,67215
1800,STAN,0.0,67215
1801,TOP09,0.0,67215
1802,ČSSD,0.0,67215
1803,ANO,0.0,67216
1804,KDU-ČSL,0.0,67216
1805,KDU-ČSL,1.0,67216
1806,ODS,0.0,67216
1807,Piráti,0.0,67216
1808,SPD,0.0,67216
1809,STAN,0.0,67216
1810,TOP09,0.0,67216
1811,ČSSD,0.0,67216
1812,ČSSD,0.2,67216
1813,ANO,0.0,67217
1814,KDU-ČSL,0.0,67217
1815,KDU-ČSL,0.3333333333333333,67217
1816,KSČM,0.0,67217
1817,ODS,0.0,67217
1818,Piráti,0.0,67217
1819,SPD,0.0,67217
1820,STAN,0.0,67217
1821,TOP09,0.0,67217
1822,ČSSD,0.0,67217
1823,ČSSD,0.4,67217
1824,ANO,0.0,67218
1825,KDU-ČSL,0.0,67218
1826,KDU-ČSL,0.2,67218
1827,KSČM,0.0,67218
1828,ODS,0.0,67218
1829,Piráti,0.0,67218
1830,SPD,0.0,67218
1831,STAN,0.0,67218
1832,TOP09,0.0,67218
1833,ČSSD,0.0,67218
1834,ČSSD,0.3333333333333333,67218
1835,ANO,0.0,67219
1836,KDU-ČSL,0.0,67219
1837,KDU-ČSL,0.25,67219
1838,KSČM,0.0,67219
1839,ODS,0.0,67219
1840,Piráti,0.0,67219
1841,STAN,0.0,67219
1842,TOP09,0.0,67219
1843,ČSSD,0.0,67219
1844,ČSSD,0.3333333333333333,67219
1845,ANO,0.0,67220
1846,KDU-ČSL,0.0,67220
1847,ODS,0.0,67220
1848,Piráti,0.0,67220
1849,SPD,0.0,67220
1850,STAN,0.0,67220
1851,TOP09,0.0,67220
1852,ČSSD,0.0,67220
1853,ČSSD,0.16666666666666666,67220
1854,ANO,0.0,67221
1855,KDU-ČSL,0.0,67221
1856,KDU-ČSL,0.6666666666666666,67221
1857,KSČM,0.0,67221
1858,ODS,0.0,67221
1859,ODS,1.0,67221
1860,Piráti,0.0,67221
1861,SPD,0.0,67221
1862,STAN,0.0,67221
1863,TOP09,0.0,67221
1864,TOP09,0.16666666666666666,67221
1865,ČSSD,0.0,67221
1866,ANO,0.0,67222
1867,KDU-ČSL,0.0,67222
1868,KSČM,0.0,67222
1869,ODS,0.0,67222
1870,Piráti,0.0,67222
1871,SPD,0.0,67222
1872,STAN,0.0,67222
1873,TOP09,0.0,67222
1874,ČSSD,0.0,67222
1875,ANO,0.0,67223
1876,ANO,0.012987012987012988,67223
1877,KDU-ČSL,0.0,67223
1878,KDU-ČSL,0.2,67223
1879,KSČM,0.0,67223
1880,KSČM,0.5,67223
1881,ODS,0.0,67223
1882,Piráti,0.0,67223
1883,SPD,0.0,67223
1884,STAN,0.0,67223
