,classifier,preprocessor,prior,f1,precision,recall,dataset_description
129,RandomForestClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.05,0.247215167310444,0.7779012409159468,0.1488262910798122,Transformations - Charged off
130,RandomForestClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.05,0.2896012268333953,0.9622222222222224,0.1710680751173709,Transformations - Charged off
131,RandomForestClassifier(random_state=12),0,0.05,0.2924160313581615,0.9565501165501163,0.17386541471048514,Transformations - Charged off
132,LogisticRegression(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.05,0.0,0.0,0.0,Transformations - Charged off
133,LogisticRegression(random_state=12),KBinsDiscretizer(encode='ordinal'),0.05,0.3321396770546089,0.6633845298300528,0.2225156494522692,Transformations - Charged off
134,LogisticRegression(random_state=12),0,0.05,0.07424574705797965,0.1786904761904762,0.047280907668231606,Transformations - Charged off
135,MLPClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.1,0.2266231955737074,0.6784669252316311,0.13773474178403755,Transformations - Charged off
136,MLPClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.1,0.3999098259637491,0.3668624538247998,0.4450704225352113,Transformations - Charged off
137,MLPClassifier(random_state=12),0,0.1,0.3082241573712476,0.2555138011135457,0.4742957746478873,Transformations - Charged off
138,DecisionTreeClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.1,0.2469411650139473,0.6508328586618061,0.1544014084507042,Transformations - Charged off
139,DecisionTreeClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.1,0.3017257403613555,0.22230964149466387,0.471537558685446,Transformations - Charged off
140,DecisionTreeClassifier(random_state=12),0,0.1,0.31676339337398274,0.2429359789895881,0.4561815336463225,Transformations - Charged off
141,SVC(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.1,0.0,0.0,0.0,Transformations - Charged off
142,SVC(random_state=12),KBinsDiscretizer(encode='ordinal'),0.1,0.2944366242824213,0.8865611512670336,0.17801251956181535,Transformations - Charged off
143,SVC(random_state=12),0,0.1,0.0,0.0,0.0,Transformations - Charged off
144,RandomForestClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.1,0.25150824147349626,0.6635555186987075,0.15577073552425666,Transformations - Charged off
145,RandomForestClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.1,0.3643051336071713,0.8077477243122015,0.2365023474178404,Transformations - Charged off
146,RandomForestClassifier(random_state=12),0,0.1,0.3736228647682057,0.7608460395548856,0.2503325508607199,Transformations - Charged off
147,LogisticRegression(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.1,0.010497574497574495,0.1,0.005575117370892019,Transformations - Charged off
148,LogisticRegression(random_state=12),KBinsDiscretizer(encode='ordinal'),0.1,0.37326868586107015,0.4200573073599453,0.33794992175273864,Transformations - Charged off
149,LogisticRegression(random_state=12),0,0.1,0.19059552113453374,0.2320909843300085,0.16400625978090766,Transformations - Charged off
150,MLPClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.25,0.20508396979599194,0.3171821942779207,0.16136541471048516,Transformations - Charged off
151,MLPClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.25,0.34468016630012355,0.23518427290385366,0.6481025039123631,Transformations - Charged off
152,MLPClassifier(random_state=12),0,0.25,0.27786937547155577,0.17652554704388015,0.6675860719874804,Transformations - Charged off
153,DecisionTreeClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.25,0.2422589929946386,0.3111538591799663,0.2017214397496088,Transformations - Charged off
154,DecisionTreeClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.25,0.2588929519697644,0.16377215992546418,0.6188184663536775,Transformations - Charged off
155,DecisionTreeClassifier(random_state=12),0,0.25,0.2552310501613089,0.1619004482703087,0.6035211267605634,Transformations - Charged off
156,SVC(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.25,0.0,0.0,0.0,Transformations - Charged off
157,SVC(random_state=12),KBinsDiscretizer(encode='ordinal'),0.25,0.41272908200858704,0.31811737749451463,0.5910602503912363,Transformations - Charged off
158,SVC(random_state=12),0,0.25,0.0,0.0,0.0,Transformations - Charged off
159,RandomForestClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.25,0.2365831521746285,0.3552079379113711,0.18648278560250392,Transformations - Charged off
160,RandomForestClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.25,0.416723077130418,0.34458034120677794,0.5298708920187793,Transformations - Charged off
161,RandomForestClassifier(random_state=12),0,0.25,0.4468822473857582,0.3529145682916687,0.6119131455399061,Transformations - Charged off
162,LogisticRegression(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.25,0.2151255389588385,0.27199384422428297,0.18082942097026605,Transformations - Charged off
163,LogisticRegression(random_state=12),KBinsDiscretizer(encode='ordinal'),0.25,0.3324619631767789,0.22848240909774106,0.6119131455399061,Transformations - Charged off
164,LogisticRegression(random_state=12),0,0.25,0.2782922438624199,0.20276034188163944,0.4506064162754304,Transformations - Charged off
165,MLPClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.5,0.12725129622496684,0.07526610041506936,0.6535211267605634,Transformations - Charged off
166,MLPClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.5,0.2701148787283011,0.1610702624320698,0.8414319248826291,Transformations - Charged off
167,MLPClassifier(random_state=12),0,0.5,0.21950297705515,0.12805101356785434,0.7829616588419406,Transformations - Charged off
168,DecisionTreeClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.5,0.1557266406448043,0.09756265798725232,0.5105829420970266,Transformations - Charged off
169,DecisionTreeClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.5,0.20470625316191787,0.11827539289257265,0.7620500782472613,Transformations - Charged off
170,DecisionTreeClassifier(random_state=12),0,0.5,0.20686723094745585,0.11969902080061755,0.7635172143974962,Transformations - Charged off
171,SVC(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.5,0.18081633618252946,0.20046841687098715,0.16830985915492958,Transformations - Charged off
172,SVC(random_state=12),KBinsDiscretizer(encode='ordinal'),0.5,0.26887163261574865,0.1591868697049412,0.8663928012519563,Transformations - Charged off
173,SVC(random_state=12),0,0.5,0.09156069426417092,0.048061472741973914,0.9666275430359936,Transformations - Charged off
174,RandomForestClassifier(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.5,0.15616388253889552,0.10277224152266087,0.5302230046948357,Transformations - Charged off
175,RandomForestClassifier(random_state=12),KBinsDiscretizer(encode='ordinal'),0.5,0.2814969598445444,0.1680049910838343,0.8719483568075118,Transformations - Charged off
176,RandomForestClassifier(random_state=12),0,0.5,0.28671593985767185,0.17188556348717512,0.8678403755868545,Transformations - Charged off
177,LogisticRegression(random_state=12),"KBinsDiscretizer(encode='ordinal', strategy='uniform')",0.5,0.12607832925988222,0.07175379209333035,0.5645344287949923,Transformations - Charged off
178,LogisticRegression(random_state=12),KBinsDiscretizer(encode='ordinal'),0.5,0.24315089688038574,0.1430506805896657,0.8108372456964007,Transformations - Charged off
179,LogisticRegression(random_state=12),0,0.5,0.2221502642977491,0.12980279227391034,0.7759780907668231,Transformations - Charged off
